UID,lon,lat
VNM-UNINHABITED-1799,12105422.124543332,1568410.0038980078
VNM-UNINHABITED-1800,11621748.09022247,2542185.987046778
VNM-UNINHABITED-1801,12065478.848144118,1768458.1788350744
VNM-UNINHABITED-1802,11643362.378754491,2455858.547136889
VNM-UNINHABITED-1803,11913531.273805678,2331425.3843006426
VNM-UNINHABITED-1804,12191845.68740364,1300342.6540473728
VNM-UNINHABITED-1805,11461092.63217849,2524691.2097218186
VNM-UNINHABITED-1806,11966692.69236213,1302294.9513135771
VNM-UNINHABITED-1807,11775689.863675289,2384988.8413890256
VNM-UNINHABITED-1808,11598449.347287286,1010540.6163690402
VNM-UNINHABITED-1809,12061028.706245346,1520231.5682741622
VNM-UNINHABITED-1810,11644652.784039985,2371241.73925139
VNM-UNINHABITED-1811,11749973.068966962,1204535.1233893586
VNM-UNINHABITED-1812,11512708.843598241,2554183.643597165
VNM-UNINHABITED-1813,11953220.927831046,1791528.2235046648
VNM-UNINHABITED-1814,11976557.89642835,1610792.9401969537
VNM-UNINHABITED-1815,12516350.823172025,993015.9721372182
VNM-UNINHABITED-1816,11774922.758078877,985335.3121668983
VNM-UNINHABITED-1817,12108813.288441092,1546471.9164602512
VNM-UNINHABITED-1818,11442381.755538829,2557752.1687391773
VNM-UNINHABITED-1819,11785572.015626643,1215530.015008926
VNM-UNINHABITED-1820,12059178.980482928,1531033.3352495222
VNM-UNINHABITED-1821,12140010.746056896,1753194.4919780851
VNM-UNINHABITED-1822,12026219.24759747,1702178.5442201523
VNM-UNINHABITED-1823,11618530.804377362,964393.1364538607
VNM-UNINHABITED-1824,11675124.001631219,1059173.6998071847
VNM-UNINHABITED-1825,12063025.123109952,1117095.6916599383
VNM-UNINHABITED-1826,12089082.880308654,1393084.949329298
VNM-UNINHABITED-1827,11475222.22423454,1051570.8269950906
VNM-UNINHABITED-1828,12177430.052827917,1656851.3412001315
VNM-UNINHABITED-1829,12030819.982036531,1130501.059085682
VNM-UNINHABITED-1830,12052704.940314475,1520540.1306666492
VNM-UNINHABITED-1831,12151052.50871064,1393277.078006572
VNM-UNINHABITED-1832,12087233.154546238,1557902.1862052581
VNM-UNINHABITED-1833,11882632.391562019,1176758.171552158
VNM-UNINHABITED-1834,12631675.899777802,903838.7649646006
VNM-UNINHABITED-1835,11629788.590927862,1105127.1612938684
VNM-UNINHABITED-1836,12162400.986993656,1595510.2707144932
VNM-UNINHABITED-1837,11789223.189643022,946190.9403672054
VNM-UNINHABITED-1838,11419477.061721314,2566189.8899667514
VNM-UNINHABITED-1839,11514321.850205109,2527605.7489249203
VNM-UNINHABITED-1840,12134183.14910075,1691926.0824505019
VNM-UNINHABITED-1841,11936351.56822116,1776561.285170596
VNM-UNINHABITED-1842,11674819.737129852,949830.7629863268
VNM-UNINHABITED-1843,11986114.8128675,1558211.1803611517
VNM-UNINHABITED-1844,11800785.240694884,1006895.5171127708
VNM-UNINHABITED-1845,11634656.822949696,1123402.4658291605
VNM-UNINHABITED-1846,12036954.294621944,1100345.8420528583
VNM-UNINHABITED-1847,12075209.937090535,1390627.5878768205
VNM-UNINHABITED-1848,12132036.139695857,1198213.8924392178
VNM-UNINHABITED-1849,12049529.635422044,1210428.3930545333
VNM-UNINHABITED-1850,11575933.77418629,975621.7016862462
VNM-UNINHABITED-1851,12006153.508627005,1561610.352927241
VNM-UNINHABITED-1852,11613054.043352798,964393.1364538607
VNM-UNINHABITED-1853,11819927.339484576,2256635.591287045
VNM-UNINHABITED-1854,11741757.927430112,1136810.1518997408
VNM-UNINHABITED-1855,12042475.175948817,1733584.1223324682
VNM-UNINHABITED-1856,11405605.204902254,2583403.0885449788
VNM-UNINHABITED-1857,11705246.187266335,1138943.649783122
VNM-UNINHABITED-1858,12103818.301802954,1190582.037347496
VNM-UNINHABITED-1859,12480158.378918083,997874.5287206937
VNM-UNINHABITED-1860,11629167.920614058,2395973.609114056
VNM-UNINHABITED-1861,11550453.198198937,2450376.6838094518
VNM-UNINHABITED-1862,12122527.955188464,1346621.2911301148
VNM-UNINHABITED-1863,11547549.786306575,2534732.2923477395
VNM-UNINHABITED-1864,11594493.908769544,1119137.4168551625
VNM-UNINHABITED-1865,11823605.078297244,1154491.5277705945
VNM-UNINHABITED-1866,12004303.78286459,1581396.0164002536
VNM-UNINHABITED-1867,12090932.60607107,1398000.2833541292
VNM-UNINHABITED-1868,11704029.129260875,1158150.835155039
VNM-UNINHABITED-1869,12143691.333608143,1182646.695062717
VNM-UNINHABITED-1870,12043148.023875326,1579849.7266009753
VNM-UNINHABITED-1871,11531419.720237903,2464568.593692375
VNM-UNINHABITED-1872,11540129.955914985,2566839.121912968
VNM-UNINHABITED-1873,12161174.12447657,1197297.9805002022
VNM-UNINHABITED-1874,12082041.492124734,1734828.7478940831
VNM-UNINHABITED-1875,12080759.114377785,1292189.5228454317
VNM-UNINHABITED-1876,11965459.541853853,1549869.5943615055
VNM-UNINHABITED-1877,12144611.480495954,1647547.7304564924
VNM-UNINHABITED-1878,11759020.669892076,2441613.5699836025
VNM-UNINHABITED-1879,11594972.180548472,2562295.028068351
VNM-UNINHABITED-1880,12652839.278197479,1117400.3046423318
VNM-UNINHABITED-1881,12108725.751871284,1076300.0790986642
VNM-UNINHABITED-1882,11732325.727887802,1121269.879306914
VNM-UNINHABITED-1883,12124674.96459336,1723007.4013626114
VNM-UNINHABITED-1884,11513559.551406505,1066473.8608684985
VNM-UNINHABITED-1885,11398830.577153413,2544455.157387617
VNM-UNINHABITED-1886,11900279.732641175,1078035.2845919987
VNM-UNINHABITED-1887,11846120.651398242,1053395.381029439
VNM-UNINHABITED-1888,12198286.715618324,1537709.5759069244
VNM-UNINHABITED-1889,11997829.742696133,1455201.8185579735
VNM-UNINHABITED-1890,11564647.656339368,2548670.1430728296
VNM-UNINHABITED-1891,12002602.144143628,1207068.9698999159
VNM-UNINHABITED-1892,11688511.63969127,1133153.019641845
VNM-UNINHABITED-1893,11798129.16299884,2306461.772395608
VNM-UNINHABITED-1894,11607273.017826866,1130715.1363464154
VNM-UNINHABITED-1895,12127128.689627524,1501608.6952010137
VNM-UNINHABITED-1896,11497869.182815064,2455536.03674239
VNM-UNINHABITED-1897,12112099.623793263,1388055.3940289882
VNM-UNINHABITED-1898,12135410.011617836,1246792.6599562436
VNM-UNINHABITED-1899,12119460.798895758,1185088.1455240324
VNM-UNINHABITED-1900,11888413.41708795,1052787.1868665991
VNM-UNINHABITED-1901,12064111.58251604,1362689.310223524
VNM-UNINHABITED-1902,12028041.930148927,1624419.6842086804
VNM-UNINHABITED-1903,12036365.6960798,1494941.2657874553
VNM-UNINHABITED-1904,12005536.933372866,1351337.1805059076
VNM-UNINHABITED-1905,12045849.047870794,1230286.3364388351
VNM-UNINHABITED-1906,12117313.789490864,1636387.9210977536
VNM-UNINHABITED-1907,11976866.184055418,1527946.6776962827
VNM-UNINHABITED-1908,11686686.052683081,938608.957587461
VNM-UNINHABITED-1909,11671106.092392609,2532788.39160599
VNM-UNINHABITED-1910,12173749.46527667,1496675.5166063374
VNM-UNINHABITED-1911,12500401.610449947,1014580.2159667562
VNM-UNINHABITED-1912,11580802.00620813,1047921.9746051833
VNM-UNINHABITED-1913,12015710.425066154,1417977.2651407048
VNM-UNINHABITED-1914,12036340.863363404,1781237.4253800947
VNM-UNINHABITED-1915,12130809.277178774,1395734.6589706428
VNM-UNINHABITED-1916,11685773.259178987,930725.0920363402
VNM-UNINHABITED-1917,12045849.047870794,1699692.7053025565
VNM-UNINHABITED-1918,11889326.210592043,1156016.1934295942
VNM-UNINHABITED-1919,12122834.670817737,1526596.514870103
VNM-UNINHABITED-1920,12118540.652007945,1237927.1346264754
VNM-UNINHABITED-1921,12045235.616612252,1178984.8404705897
VNM-UNINHABITED-1922,11948195.434737971,1310565.427068057
VNM-UNINHABITED-1923,12075293.74828078,1057135.2152930247
VNM-UNINHABITED-1924,12096481.78335832,1346429.4595087331
VNM-UNINHABITED-1925,11453672.8017869,2553534.902450185
VNM-UNINHABITED-1926,11780399.519103441,1083208.6344718193
VNM-UNINHABITED-1927,12092163.107890667,1223258.342356866
VNM-UNINHABITED-1928,12056584.09489527,1211344.6569241593
VNM-UNINHABITED-1929,12095843.695441917,1181120.8755436903
VNM-UNINHABITED-1930,12073668.49895519,1352871.0048689193
VNM-UNINHABITED-1931,11657879.438216295,2523719.808062734
VNM-UNINHABITED-1932,12738719.65439327,1090299.5451045628
VNM-UNINHABITED-1933,11611747.449259892,2454891.0339086712
VNM-UNINHABITED-1934,11795917.008673046,1039105.3154733938
VNM-UNINHABITED-1935,11452382.396501407,2483293.906679641
VNM-UNINHABITED-1936,11615488.159363717,1057653.006271598
VNM-UNINHABITED-1937,12157800.252554594,1199129.8288011905
VNM-UNINHABITED-1938,12133876.43347148,1317191.17088501
VNM-UNINHABITED-1939,12626461.7340802,905353.8696596825
VNM-UNINHABITED-1940,12056404.391839307,1414595.588067392
VNM-UNINHABITED-1941,11715895.4448141,948920.7785894438
VNM-UNINHABITED-1942,11987347.963375777,1268622.5850799298
VNM-UNINHABITED-1943,12106885.45809566,1602937.7507833121
VNM-UNINHABITED-1944,12099524.282993164,1776249.5756143308
VNM-UNINHABITED-1945,11592668.321761355,1060694.4530068939
VNM-UNINHABITED-1946,12709581.669612557,1269425.8584512828
VNM-UNINHABITED-1947,12027752.825743824,1151228.1916971977
VNM-UNINHABITED-1948,11669170.484464366,2359690.4937001388
VNM-UNINHABITED-1949,11774618.49357751,943764.561960313
VNM-UNINHABITED-1950,12730745.048032232,1131415.24075972
VNM-UNINHABITED-1951,11634974.74439878,2423636.9844587864
VNM-UNINHABITED-1952,12045614.32489188,1556048.2965350333
VNM-UNINHABITED-1953,11753319.978481974,946494.247219333
VNM-UNINHABITED-1954,11903273.308400624,2351292.667685818
VNM-UNINHABITED-1955,11986114.8128675,1728411.696669987
VNM-UNINHABITED-1956,11693684.136214472,1155101.3861983283
VNM-UNINHABITED-1957,11757417.86279754,2384988.8413890256
VNM-UNINHABITED-1958,11987039.675748706,1663792.3886395455
VNM-UNINHABITED-1959,11654129.751037046,954684.3377123959
VNM-UNINHABITED-1960,12110259.330017637,1229369.5580528667
VNM-UNINHABITED-1961,11937885.146367513,1778119.8950201306
VNM-UNINHABITED-1962,12056890.810524538,1782484.553645997
VNM-UNINHABITED-1963,11593276.850764085,1101473.1827971973
VNM-UNINHABITED-1964,11720786.69588412,2348467.211142325
VNM-UNINHABITED-1965,12671548.931582991,981175.6290918333
VNM-UNINHABITED-1966,11511095.836991375,2468763.881699607
VNM-UNINHABITED-1967,12012110.328651018,1229675.1480595781
VNM-UNINHABITED-1968,11633744.029445603,1046401.7198258853
VNM-UNINHABITED-1969,12058562.405228792,1393392.1338172047
VNM-UNINHABITED-1970,11896324.294123434,1054003.5846845733
VNM-UNINHABITED-1971,12152892.802486263,1319642.6167406067
VNM-UNINHABITED-1972,12182030.787266977,1307080.9804784292
VNM-UNINHABITED-1973,11657879.438216295,2429110.46690486
VNM-UNINHABITED-1974,11479481.927253645,1052179.0021903757
VNM-UNINHABITED-1975,11669342.976105288,1102995.6302692157
VNM-UNINHABITED-1976,11717112.50281956,935879.7666721635
VNM-UNINHABITED-1977,12057810.95741235,1106131.2985478998
VNM-UNINHABITED-1978,12168228.583949797,1589941.0518759612
VNM-UNINHABITED-1979,12112406.339422531,1373316.7469529165
VNM-UNINHABITED-1980,12076827.326427132,1052573.5524890302
VNM-UNINHABITED-1981,12185711.374818226,1633598.7358713513
VNM-UNINHABITED-1982,11607231.030760663,2547048.8696834575
VNM-UNINHABITED-1983,11673686.902963595,2495573.2684428347
VNM-UNINHABITED-1984,12024342.478624096,1361768.7093050089
VNM-UNINHABITED-1985,12145531.627383767,1636077.9965136908
VNM-UNINHABITED-1986,11784345.0219858,2362838.5260670725
VNM-UNINHABITED-1987,12065344.733024318,1652315.2612926373
VNM-UNINHABITED-1988,12024342.478624096,1296170.0658570325
VNM-UNINHABITED-1989,11728887.896514736,2395270.7771215397
VNM-UNINHABITED-1990,11976249.60880128,1384792.1681050751
VNM-UNINHABITED-1991,11845572.252997205,2269079.6393046346
VNM-UNINHABITED-1992,11683643.407669432,1158455.7944428455
VNM-UNINHABITED-1993,12020391.650641328,1147874.4632087178
VNM-UNINHABITED-1994,11759498.854448933,2339493.595051972
VNM-UNINHABITED-1995,11782529.370612998,947100.8672988075
VNM-UNINHABITED-1996,12136943.589764187,1759423.380604871
VNM-UNINHABITED-1997,12054246.37844982,1307808.3610128192
VNM-UNINHABITED-1998,11562389.447089754,2413338.575279451
VNM-UNINHABITED-1999,12755589.014003158,977229.5954616251
